Product_id,Review,Review_rating
879, Not comfortable, 1.0 out of 5 stars
880,Super,5.0 out of 5 stars
880, Good quality, 4.0 out of 5 stars
880, Would not recommend!, 1.0 out of 5 stars
880, Not good, 2.0 out of 5 stars
880, One pair had small issues, 4.0 out of 5 stars
880, Amazing product received from Amazon😊😊🥰, 4.0 out of 5 stars
880, Good but one size large!, 4.0 out of 5 stars
880, Good, 4.0 out of 5 stars
880, Its totally worth.., 5.0 out of 5 stars
880, Not comfortable to wear on daily basis, 3.0 out of 5 stars
881,Perfect one😁,5.0 out of 5 stars
881, Wrong size delivered, 1.0 out of 5 stars
881, Superb quality.. value for money, 5.0 out of 5 stars
881, Good looking and comfortable, 5.0 out of 5 stars
881, Recommended, 5.0 out of 5 stars
881, This is first time I'll say Bata sandal I didn't like, 5.0 out of 5 stars
881, Worth every penny, 5.0 out of 5 stars
881, Rejected piece received, 1.0 out of 5 stars
881, Hat's off to, 5.0 out of 5 stars
881, Excellent product, 4.0 out of 5 stars
882,Comfortable,5.0 out of 5 stars
882, value for the money, 5.0 out of 5 stars
882, No midfoot support, 3.0 out of 5 stars
882, Fitting Issue, 4.0 out of 5 stars
882, Awesome sneaker., 5.0 out of 5 stars
882, Average product., 3.0 out of 5 stars
882, Not happy, 1.0 out of 5 stars
882, Nice 👌, 5.0 out of 5 stars
882, Great 👍, 5.0 out of 5 stars
882, Good material, 5.0 out of 5 stars
883,Just awesome,5.0 out of 5 stars
883, Very soft and comfortable, 5.0 out of 5 stars
883, Amazing shoes with full comfort, 5.0 out of 5 stars
883, Super comfortable, 5.0 out of 5 stars
883, Overall ok, 3.0 out of 5 stars
883, Excellent product, 5.0 out of 5 stars
883, Soft n comfortable, 5.0 out of 5 stars
883, Comfortable!, 5.0 out of 5 stars
883, comfortable Trendy and stylish, 5.0 out of 5 stars
883, Very much comfy & smooth, 5.0 out of 5 stars
884,Comfortable yet stylish,5.0 out of 5 stars
884, Super comfy and great quality., 5.0 out of 5 stars
884, loks good, 4.0 out of 5 stars
884, Quality not upto the mark, 3.0 out of 5 stars
884, Ggod, 5.0 out of 5 stars
884, Size of the slippers exactly matches, 5.0 out of 5 stars
884, Mediocre product, 2.0 out of 5 stars
884, Not good as per price, 3.0 out of 5 stars
884, Good, 5.0 out of 5 stars
884, Good, 5.0 out of 5 stars
885,Love them,5.0 out of 5 stars
885, Awesome👏✊👍, 5.0 out of 5 stars
885, Somewhat large!, 2.0 out of 5 stars
885, Not good at all, 3.0 out of 5 stars
885, Worst product, 1.0 out of 5 stars
885, Worthful product must go for it., 5.0 out of 5 stars
885, Not for rough and tough use, 3.0 out of 5 stars
885, Too heavy to walk with ease., 1.0 out of 5 stars
885, Not packed properly product is not high quality., 3.0 out of 5 stars
885, Bad experience, 1.0 out of 5 stars
886,Not as great as it appears on the catalogue you can sense it's of a cheaper products,3.0 out of 5 stars
886, Awesome product, 4.0 out of 5 stars
886, Surface layer was very very thin.., 1.0 out of 5 stars
886, Good product, 3.0 out of 5 stars
886, 5 ⭐️ For this shoes! I am so much happy and contented, 5.0 out of 5 stars
886, Comfortable and light weight, 5.0 out of 5 stars
886, Good one, 4.0 out of 5 stars
886, Awesome, 5.0 out of 5 stars
886, Disappointing, 1.0 out of 5 stars
886, 50 50 chnaces to buy, 5.0 out of 5 stars
887,Nice,4.0 out of 5 stars
887, Nice Look, 5.0 out of 5 stars
887, Worth for money, 5.0 out of 5 stars
887, Not good, 1.0 out of 5 stars
887, Light weight and Comfortable, 4.0 out of 5 stars
887, Very nice..but it's very small to me, 4.0 out of 5 stars
887, Small in size please order one size big, 4.0 out of 5 stars
887, Good, 4.0 out of 5 stars
887, 👌👌, 5.0 out of 5 stars
887, Super comfortable daily wear shoes, 5.0 out of 5 stars
888,Looks beautiful,5.0 out of 5 stars
888, Good one, 5.0 out of 5 stars
888, Nice product, 5.0 out of 5 stars
888, Must buy, 5.0 out of 5 stars
888, Twins shoe, 5.0 out of 5 stars
889,Good fitting and looking beutiful,4.0 out of 5 stars
889, Good as expected, 5.0 out of 5 stars
889, Awesome product, 4.0 out of 5 stars
889, Wow!! Shoes, 5.0 out of 5 stars
889, Bad8, 4.0 out of 5 stars
889, Looks very stylish but not that comfortable, 4.0 out of 5 stars
889, Amazing product, 5.0 out of 5 stars
889, Satisfied, 5.0 out of 5 stars
889, Worth it, 4.0 out of 5 stars
889, Superb combo, 4.0 out of 5 stars
890,Bad quality..,1.0 out of 5 stars
890, Awesome product 👌, 5.0 out of 5 stars
891,Size taken must be one size smaller as compared to rest of the BATA products,4.0 out of 5 stars
891, Perfect for rainy weather., 5.0 out of 5 stars
891, Good, 4.0 out of 5 stars
891, Comfortable, 5.0 out of 5 stars
891, Good product, 5.0 out of 5 stars
891, Nicer, 5.0 out of 5 stars
891, Worth buying, 5.0 out of 5 stars
891, Nice product, 5.0 out of 5 stars
891, Go for it!, 5.0 out of 5 stars
891, Good product, 4.0 out of 5 stars
892,Lovely....but packaging should be good,5.0 out of 5 stars
892, worth, 5.0 out of 5 stars
892, Nice fit, 5.0 out of 5 stars
892, Good Product, 5.0 out of 5 stars
892, Wrong product delivered, 1.0 out of 5 stars
892, Good product but Poor Packing., 4.0 out of 5 stars
892, Comfortable, 5.0 out of 5 stars
892, Worth it, 4.0 out of 5 stars
892, Perfect, 5.0 out of 5 stars
892, Bata original at affordable price, 5.0 out of 5 stars
893,Bad quality  Good style,1.0 out of 5 stars
893, Large size good material, 3.0 out of 5 stars
893, Bit small, 4.0 out of 5 stars
893, It's Duplicate BATA, 1.0 out of 5 stars
893, very hard sole. Not at all comfortable👎, 2.0 out of 5 stars
893, Easy foot wear, 3.0 out of 5 stars
893, Low quality, 3.0 out of 5 stars
893, Good...but not great, 3.0 out of 5 stars
893, Heel area width is too short, 1.0 out of 5 stars
893, Money gone waste, 1.0 out of 5 stars
894,Very nice product,5.0 out of 5 stars
894, Design flaw, 1.0 out of 5 stars
894, Not like the other models of Sparx., 1.0 out of 5 stars
894, Too good, 4.0 out of 5 stars
894, Gt the correct size shoes, 4.0 out of 5 stars
894, Broader feet people think before ur purchase.., 5.0 out of 5 stars
894, Superb product with good quality worth for money😍😍😍, 5.0 out of 5 stars
894, Happy with my perfect purchase, 5.0 out of 5 stars
894, value for money, 5.0 out of 5 stars
894, So soft and comfy ❤, 5.0 out of 5 stars
895,Good,4.0 out of 5 stars
896,Must buy.. very comfortable & cool look.,5.0 out of 5 stars
896, This product is very nice after I wearing slippers I feel very comfortable, 4.0 out of 5 stars
896, Value for money, 5.0 out of 5 stars
896, Perfect, 4.0 out of 5 stars
897,Not comfortable,3.0 out of 5 stars
897, Got for 300 value for many, 4.0 out of 5 stars
898,Nice shoes but they delivered the wrong size,4.0 out of 5 stars
898, Nice shoe., 5.0 out of 5 stars
898, Quality is goooodd, 3.0 out of 5 stars
898, Nice product, 3.0 out of 5 stars
898, Must buy, 5.0 out of 5 stars
898, Shoes, 5.0 out of 5 stars
899,Sheer wastage of money to buy the product.This is cheating.,2.0 out of 5 stars
899, Disappointed, 1.0 out of 5 stars
899, Seems not same look as ordered also too large, 2.0 out of 5 stars
899, Colour issue, 1.0 out of 5 stars
900,Das,3.0 out of 5 stars
901,Hope to be satisfied on next purchase,1.0 out of 5 stars
902,Comfortable shoes,4.0 out of 5 stars
902, Worth buy..., 5.0 out of 5 stars
902, Nice shoes, 3.0 out of 5 stars
902, 6months usage, 3.0 out of 5 stars
902, Product is OK, 3.0 out of 5 stars
902, MEASUREMENT DIFFERENCE BETWEEN THE SHOE RIGHT AND LEFT, 1.0 out of 5 stars
902, Best Buy... Comfortable fit.., 5.0 out of 5 stars
902, Value for money, 4.0 out of 5 stars
902, Worth buying, 5.0 out of 5 stars
902, Shoeses are really good., 5.0 out of 5 stars
903,Fitting issue,3.0 out of 5 stars
903, Comfortable but not the same colour as displayed, 4.0 out of 5 stars
903, Fitting not good, 3.0 out of 5 stars
903, Size is not adequate, 2.0 out of 5 stars
903, Splendid, 5.0 out of 5 stars
903, Great product, 5.0 out of 5 stars
903, Durable, 5.0 out of 5 stars
903, Manageable, 4.0 out of 5 stars
903, Good, 5.0 out of 5 stars
903, Fitting, 5.0 out of 5 stars
904,Best,5.0 out of 5 stars
904, Too small order a bigger size, 2.0 out of 5 stars
904, Style 🤣🤣, 4.0 out of 5 stars
904, Comfort, 5.0 out of 5 stars
904, Good shoe, 4.0 out of 5 stars
904, Not up to the mark, 3.0 out of 5 stars
904, I love it😍😍👌, 4.0 out of 5 stars
904, Money, 4.0 out of 5 stars
904, Poor quality, 2.0 out of 5 stars
904, பிடித்துள்ளது, 5.0 out of 5 stars
905,Comfortable light and sturdy. Buy one size bigger.,5.0 out of 5 stars
905, Good product, 5.0 out of 5 stars
905, Good fit but the mrp. Was removed from the tag, 4.0 out of 5 stars
905, Good stuff, 5.0 out of 5 stars
905, Comfortable, 4.0 out of 5 stars
905, Hard base., 1.0 out of 5 stars
905, Best, 5.0 out of 5 stars
905, IF YOU CARE FOR YOUR FEET ..DO NOT RECOMMEND IT !, 1.0 out of 5 stars
905, Star rating and price discount!!!, 4.0 out of 5 stars
905, Good product...., 5.0 out of 5 stars
906,Lovely pair!,5.0 out of 5 stars
906, This brand never disappoints.., 5.0 out of 5 stars
906, Order the correct size. Size differs from brand to brand., 3.0 out of 5 stars
906, must haves, 5.0 out of 5 stars
906, Love it., 5.0 out of 5 stars
906, Quality always pays, 5.0 out of 5 stars
906, Nice product, 4.0 out of 5 stars
906, The shoe was of bad quality, 1.0 out of 5 stars
906, Good material, 5.0 out of 5 stars
906, Good product for monsoon, 5.0 out of 5 stars
907,Good stylist,3.0 out of 5 stars
908,Awesome,5.0 out of 5 stars
908, Good, 3.0 out of 5 stars
908," Excellentif you are a ""regular loafer wearing person""", 5.0 out of 5 stars
908, 💯 percent recommended, 5.0 out of 5 stars
908, Awesome shoes, 5.0 out of 5 stars
908, Worth a buy, 5.0 out of 5 stars
908, I love them... they are awesome!!, 5.0 out of 5 stars
908, Awesome, 5.0 out of 5 stars
908, Fitting 75%, 4.0 out of 5 stars
908, Woww, 5.0 out of 5 stars
909,What more can you ask for other than pricing comfort fit and a super brand,5.0 out of 5 stars
909, Good one, 5.0 out of 5 stars
909, Good, 5.0 out of 5 stars
910,Good,5.0 out of 5 stars
910, Very helpfull, 5.0 out of 5 stars
910, Ok ok, 1.0 out of 5 stars
910, BEST shoes for walk., 4.0 out of 5 stars
910, Ok ok product, 4.0 out of 5 stars
910, Go for it., 5.0 out of 5 stars
910, Excellent, 4.0 out of 5 stars
910, Not durable, 3.0 out of 5 stars
910, Go for next size of yours, 5.0 out of 5 stars
910, Nice, 4.0 out of 5 stars
911,Wow product,5.0 out of 5 stars
911, Comfortable & Perfect at an Affordable Price, 5.0 out of 5 stars
911, Fair product., 4.0 out of 5 stars
911, Good, 4.0 out of 5 stars
911, lookwise good, 4.0 out of 5 stars
911, Very good, 5.0 out of 5 stars
911, The front is good.. Inside is terrible.. Unwearable., 2.0 out of 5 stars
911, Good but hard on back, 2.0 out of 5 stars
911, Heavy weight, 2.0 out of 5 stars
911, Amazing, 5.0 out of 5 stars
912,Awasome,5.0 out of 5 stars
913,Awesome product,5.0 out of 5 stars
913, Stylish and Elegant, 5.0 out of 5 stars
913, Good, 4.0 out of 5 stars
914,Yes,5.0 out of 5 stars
914, Not comfirtable, 2.0 out of 5 stars
915,Insole inside was coming out . Didn't want to return but had no option,1.0 out of 5 stars
915, Worst packaging. Good product, 4.0 out of 5 stars
915, Disappointed, 1.0 out of 5 stars
915, Nice one go for it, 5.0 out of 5 stars
915, Shoe do not conform to stated size., 4.0 out of 5 stars
915, Value for money, 4.0 out of 5 stars
915, Very comfortable shoes, 5.0 out of 5 stars
915, Good product., 5.0 out of 5 stars
915, Good products, 5.0 out of 5 stars
915, Best quality, 4.0 out of 5 stars
916,Not as expected,1.0 out of 5 stars
916, Not good, 1.0 out of 5 stars
916, Poor quality, 1.0 out of 5 stars
916, Good quality, 5.0 out of 5 stars
916, Nice product, 5.0 out of 5 stars
916, Quality not good, 2.0 out of 5 stars
916, Thanks Amazon, 5.0 out of 5 stars
916, Amazing, 5.0 out of 5 stars
916, Good, 5.0 out of 5 stars
916, Nice shoes, 5.0 out of 5 stars
917,Bata there are hardly any range of women's shoes and comfortable flat sandals listed here,3.0 out of 5 stars
917, A must buy, 5.0 out of 5 stars
917, Very good product but large, 5.0 out of 5 stars
917, Incorrect color old product, 3.0 out of 5 stars
917, Defective and probably fake product, 1.0 out of 5 stars
917, Perfect casual shoe, 5.0 out of 5 stars
917, Comfortable, 5.0 out of 5 stars
917, One shoe fit one shoe tight, 3.0 out of 5 stars
917, Super product, 5.0 out of 5 stars
917, EASY & COMFORTABLE WEAR, 4.0 out of 5 stars
918,Amazing shoes,5.0 out of 5 stars
918, Amazing deal, 4.0 out of 5 stars
918, Good product, 5.0 out of 5 stars
918, The supplied item is one size more and since quality is good want to exchange with next small size, 3.0 out of 5 stars
918, Slow delevery, 1.0 out of 5 stars
918, Not happy, 3.0 out of 5 stars
918, Don't buy it from this seller, 1.0 out of 5 stars
918, ., 3.0 out of 5 stars
918, Nice product, 4.0 out of 5 stars
918, Fit for the Budget but lacks in quality, 3.0 out of 5 stars
919,Comfortable n good looking too,5.0 out of 5 stars
919, Good product, 5.0 out of 5 stars
919, Good product, 5.0 out of 5 stars
920,Size issue,5.0 out of 5 stars
920, Nice shoes lovely so much tq amazon 😘😍, 5.0 out of 5 stars
920, Poor quality + change in shoe size, 1.0 out of 5 stars
920, Fair deal, 5.0 out of 5 stars
920, These two pairs of sneakers are good at such a low price., 3.0 out of 5 stars
920, Biting shoes blue one, 1.0 out of 5 stars
920, Wow! Its amezing.., 5.0 out of 5 stars
920, Gud shoe but bad packing, 4.0 out of 5 stars
920, Good product, 5.0 out of 5 stars
920, Awesome, 5.0 out of 5 stars
921,Defective shoe delivered,1.0 out of 5 stars
921, Confusing description and make, 3.0 out of 5 stars
921, A quality product from Power, 5.0 out of 5 stars
921, Good quality but fitting is the issue, 4.0 out of 5 stars
921, Ok, 3.0 out of 5 stars
921, Perfect for walk., 5.0 out of 5 stars
921, Excellent, 5.0 out of 5 stars
921, Think twice not safe, 2.0 out of 5 stars
921, width to small size, 3.0 out of 5 stars
921, best quality, 5.0 out of 5 stars
922,Absolutely amazing,5.0 out of 5 stars
922, Awesome shoe, 5.0 out of 5 stars
922, Great fit, 5.0 out of 5 stars
922, Woww, 5.0 out of 5 stars
922, Fit and classy as expected, 5.0 out of 5 stars
922, Best nd sexy!!😍, 5.0 out of 5 stars
922, Quality, 5.0 out of 5 stars
922, Loved it but sadly it was too large....I ordered a wrong size..., 5.0 out of 5 stars
922, Good, 5.0 out of 5 stars
922, Inside sole is cheap & coming out, 1.0 out of 5 stars
923,Defective shoe delivered,1.0 out of 5 stars
923, Confusing description and make, 3.0 out of 5 stars
923, A quality product from Power, 5.0 out of 5 stars
923, Good quality but fitting is the issue, 4.0 out of 5 stars
923, Ok, 3.0 out of 5 stars
923, Perfect for walk., 5.0 out of 5 stars
923, Excellent, 5.0 out of 5 stars
923, Think twice not safe, 2.0 out of 5 stars
923, width to small size, 3.0 out of 5 stars
923, best quality, 5.0 out of 5 stars
924,Awesome look,5.0 out of 5 stars
924, Cute Sandal, 5.0 out of 5 stars
924, Nice, 3.0 out of 5 stars
924, Super. Product received as in image. Thanks for nice product.Recommending to purchase everyone., 5.0 out of 5 stars
924, Nice colour, 4.0 out of 5 stars
924, Very attractive, 5.0 out of 5 stars
924, Worth it, 5.0 out of 5 stars
924, Not according to size, 1.0 out of 5 stars
924, Love it, 4.0 out of 5 stars
924, Pretty 🤩, 5.0 out of 5 stars
925,Not worth it at all,2.0 out of 5 stars
925, Very nice, 5.0 out of 5 stars
925, Used shoes sent- disappointed with Amazon, 1.0 out of 5 stars
925, Nice, 5.0 out of 5 stars
925, Good product, 4.0 out of 5 stars
925, Not that great., 2.0 out of 5 stars
925, Worth money, 5.0 out of 5 stars
925, Perfect, 4.0 out of 5 stars
925, Not recommended, 1.0 out of 5 stars
925, Okay, 3.0 out of 5 stars
926,Kindly help,1.0 out of 5 stars
926, Size not depicted properly, 1.0 out of 5 stars
926, Why return hasn’t happened yet?, 1.0 out of 5 stars
926, Size are smaller than actual, 1.0 out of 5 stars
927,Good in this price,4.0 out of 5 stars
927, For Value Products also there has to value for money., 1.0 out of 5 stars
927, Perfect value for money, 5.0 out of 5 stars
927, Worst quality, 1.0 out of 5 stars
927, Good as expected, 4.0 out of 5 stars
927, Not bad, 2.0 out of 5 stars
927, Nice one but size not fit, 3.0 out of 5 stars
927, GOOD, 4.0 out of 5 stars
927, no, 1.0 out of 5 stars
927, So We want to return the item and refund, 1.0 out of 5 stars
928,POWER YOUR FEET,5.0 out of 5 stars
928, Best Quality and comfortable shoes, 4.0 out of 5 stars
928, Nice and decent shoes for women, 4.0 out of 5 stars
928, Loved it, 4.0 out of 5 stars
928, Size issues, 4.0 out of 5 stars
928, Why this shoe is the best?, 5.0 out of 5 stars
928, Wow, 5.0 out of 5 stars
928, Fitment matters, 1.0 out of 5 stars
928, Not Comfortable difficult to wear and walk, 1.0 out of 5 stars
928, Tight & inconvenient to wear as well as poor quality., 2.0 out of 5 stars
929,Conflicted,4.0 out of 5 stars
929, Delivered Different colour, 3.0 out of 5 stars
929, Good, 4.0 out of 5 stars
929, Delivered different colour products, 3.0 out of 5 stars
929, Not great, 3.0 out of 5 stars
929, Very Gud for price, 5.0 out of 5 stars
929, Like it, 5.0 out of 5 stars
929, Three Stars, 3.0 out of 5 stars
929, perfect, 5.0 out of 5 stars
929, Three Stars, 3.0 out of 5 stars
930,Great buy,5.0 out of 5 stars
931,Terrible,1.0 out of 5 stars
931, Bata is brand but quality is bad with stitching, 1.0 out of 5 stars
931, Runs small, 4.0 out of 5 stars
931, Good product, 5.0 out of 5 stars
931, Bata as usual lives up to their reputation, 5.0 out of 5 stars
931, Worth to buy, 5.0 out of 5 stars
931, Comfortable and looks good, 5.0 out of 5 stars
931, Good product., 4.0 out of 5 stars
931, Same product as in Bata showroom, 4.0 out of 5 stars
931, Please don't buy this, 1.0 out of 5 stars
932,Geeta,5.0 out of 5 stars
933,Good shoes,5.0 out of 5 stars
933, Value for money, 5.0 out of 5 stars
933, Very uncomfortable shoe, 1.0 out of 5 stars
933, Overall I received a bad quality of this product., 2.0 out of 5 stars
933, Go for it, 5.0 out of 5 stars
933, Nice, 4.0 out of 5 stars
933, Nice shoe, 4.0 out of 5 stars
933, Comfortable, 4.0 out of 5 stars
933, Good shoes, 5.0 out of 5 stars
933, Size, 4.0 out of 5 stars
934,Small in size. Buy a size bigger,4.0 out of 5 stars
934, All over its good, 4.0 out of 5 stars
934, Average product, 3.0 out of 5 stars
934, Good quality, 5.0 out of 5 stars
934, Fit, 5.0 out of 5 stars
934, Very nice, 5.0 out of 5 stars
934, Good quality, 5.0 out of 5 stars
934, Good, 5.0 out of 5 stars
935,Good,4.0 out of 5 stars
935, Ok ok types, 4.0 out of 5 stars
935, Go for it if you are looking for something in low budget, 5.0 out of 5 stars
935, item is way larger then expected, 1.0 out of 5 stars
935, Good Quality, 4.0 out of 5 stars
935, Very nice and comfortable, 5.0 out of 5 stars
935, Pasting is worse got destroyed in one day, 1.0 out of 5 stars
935, Very nice nd good quality, 5.0 out of 5 stars
935, Nice, 5.0 out of 5 stars
935, Best product in this price looking gorgeous  durable and comfortable to wear, 5.0 out of 5 stars
936,Good and affordable,4.0 out of 5 stars
937,Disappointed😤,1.0 out of 5 stars
937, Comfortable Walk.. Awesome product, 4.0 out of 5 stars
937, Pink is so dull, 4.0 out of 5 stars
937, Comfortable Shoes at Affordable price, 5.0 out of 5 stars
937, very happy with my purchase, 5.0 out of 5 stars
937, Smart light value for money, 5.0 out of 5 stars
937, Order a size larger than your usual, 5.0 out of 5 stars
937, Good, 4.0 out of 5 stars
937, Superb, 5.0 out of 5 stars
937, Best buy, 5.0 out of 5 stars
938,Great,5.0 out of 5 stars
938, Nice quality, 4.0 out of 5 stars
939,Happy customer,5.0 out of 5 stars
940,Ok,5.0 out of 5 stars
940, Comfortable is must, 1.0 out of 5 stars
940, Fabulous, 4.0 out of 5 stars
940, Excellent, 5.0 out of 5 stars
940, Nice, 5.0 out of 5 stars
940, Very comfortable and smooth with correct size.same as in the picture., 4.0 out of 5 stars
941,White sneakers,5.0 out of 5 stars
941, It's great!, 5.0 out of 5 stars
941, Really nice shoes, 5.0 out of 5 stars
941, Beauty and Comfort ❣️ together, 5.0 out of 5 stars
941, Quality, 5.0 out of 5 stars
941, Too comfortable, 3.0 out of 5 stars
941, Choose Comfort over money!, 3.0 out of 5 stars
941, uhmm..., 3.0 out of 5 stars
941, Average, 4.0 out of 5 stars
941, Must buy, 5.0 out of 5 stars
942,Request return,1.0 out of 5 stars
942, Just perfect, 4.0 out of 5 stars
942, POOR QUALITY WORSE EXPERIENCE, 1.0 out of 5 stars
942, The size is different, 3.0 out of 5 stars
942, Low quality, 1.0 out of 5 stars
942, Worst purchase, 1.0 out of 5 stars
942, Good product, 5.0 out of 5 stars
942, Value buy, 5.0 out of 5 stars
942, Good product, 4.0 out of 5 stars
942, Super product., 5.0 out of 5 stars
943,Great Product,5.0 out of 5 stars
943, Best and Reasonable. Love it., 5.0 out of 5 stars
943, Worth for Money but will last only 6 to 8 months, 4.0 out of 5 stars
943, Good buy, 4.0 out of 5 stars
943, Causes shoe bites, 2.0 out of 5 stars
943, Impressive brand. Go for it., 5.0 out of 5 stars
943, Strongly Recommended., 4.0 out of 5 stars
943, Buy one size bigger, 5.0 out of 5 stars
943, Not comfortable, 1.0 out of 5 stars
943, Awesome, 5.0 out of 5 stars
944,Nice,4.0 out of 5 stars
944, Jabardast, 5.0 out of 5 stars
944, Lightweight shoes, 4.0 out of 5 stars
944, Super comfortable, 5.0 out of 5 stars
944, 👍, 4.0 out of 5 stars
944, Superb, 5.0 out of 5 stars
944, 👍, 4.0 out of 5 stars
944, Good looking and comfortable shoes, 3.0 out of 5 stars
944, Buy it without a second thought, 5.0 out of 5 stars
945,Can never ask for more,5.0 out of 5 stars
945, Comfortable, 5.0 out of 5 stars
945, Nice product, 3.0 out of 5 stars
945, Superb, 5.0 out of 5 stars
945, Softness and comfortable, 5.0 out of 5 stars
945, Size, 3.0 out of 5 stars
945, Broken box, 1.0 out of 5 stars
945, Nice quality., 5.0 out of 5 stars
945, Beautiful, 3.0 out of 5 stars
945, Good product, 3.0 out of 5 stars
946,Uncomfortable,1.0 out of 5 stars
946, Smart slippers, 5.0 out of 5 stars
946, Recommended, 5.0 out of 5 stars
946, not good, 1.0 out of 5 stars
946, Duplicate, 1.0 out of 5 stars
946, Slippers, 4.0 out of 5 stars
947,Check double check size before placing order. 8/10 recommend.,4.0 out of 5 stars
947, Waste of money, 1.0 out of 5 stars
947, Good but the cloth should be of nice quality, 3.0 out of 5 stars
947, Comfortable shoes value for money & quality, 5.0 out of 5 stars
947, Awsome!!, 5.0 out of 5 stars
947, Comfortable, 5.0 out of 5 stars
947, Very comfortable, 5.0 out of 5 stars
947, a little expensive but nice, 4.0 out of 5 stars
947, Very good product., 4.0 out of 5 stars
947, Order 1 large size than usual!, 4.0 out of 5 stars
948,Loved the product,5.0 out of 5 stars
948, Awesome Shoe 😍, 5.0 out of 5 stars
948, Nice, 4.0 out of 5 stars
948, Not comfortable in use, 1.0 out of 5 stars
948, Happy with quality, 5.0 out of 5 stars
948, Perfect fit and good comfort, 4.0 out of 5 stars
948, Go for it, 4.0 out of 5 stars
948, Amazing 😍, 5.0 out of 5 stars
948, Good, 5.0 out of 5 stars
948, Super!, 5.0 out of 5 stars
949,Nice netty shoes !!!,4.0 out of 5 stars
949, I loved it you will love it too 🖤, 5.0 out of 5 stars
949, Nice, 4.0 out of 5 stars
949, NOT COMFORTABLE...NOT IDEAL FOR WALKING, 1.0 out of 5 stars
949, Value for money .., 5.0 out of 5 stars
949, Loved It, 5.0 out of 5 stars
949, Recommend for workout also, 5.0 out of 5 stars
949, Lo-ve-ly!!!, 5.0 out of 5 stars
949, Wow shoes, 5.0 out of 5 stars
949, Dublicate product, 2.0 out of 5 stars
950,Awesome 👍☺️,5.0 out of 5 stars
950, Review, 4.0 out of 5 stars
951,Worth it.....!,5.0 out of 5 stars
951, Great product! Super value for money. Bata never disappointes, 5.0 out of 5 stars
951, Worth it, 5.0 out of 5 stars
951, go for a bigger size.., 3.0 out of 5 stars
951, Value for money, 4.0 out of 5 stars
951, Best Buy, 5.0 out of 5 stars
951, Fixed size, 5.0 out of 5 stars
951, Not bad, 1.0 out of 5 stars
951, Nice One, 5.0 out of 5 stars
951, Worth paying money.., 5.0 out of 5 stars
952,Okayish shoes nothing extremely good,3.0 out of 5 stars
952, Good, 4.0 out of 5 stars
952, Quality of the product is bad, 1.0 out of 5 stars
952, Superb, 4.0 out of 5 stars
952, Bata shoe 👟, 3.0 out of 5 stars
952, The product didn’t match our expectations. Disappointed, 1.0 out of 5 stars
952, Bad quality, 1.0 out of 5 stars
952, Best quality, 4.0 out of 5 stars
952, Perfect quality, 4.0 out of 5 stars
952, Shoes review, 5.0 out of 5 stars
953,How good this product is,5.0 out of 5 stars
953, Product is worth it, 5.0 out of 5 stars
953, Quality product from bata, 5.0 out of 5 stars
953, Perfectly Awesome, 5.0 out of 5 stars
953, Simple and Elegant with good style., 5.0 out of 5 stars
953, Very good quality, 5.0 out of 5 stars
953, Perfect! Love it so much!, 5.0 out of 5 stars
953, Smart, 5.0 out of 5 stars
953, Nice sandals but delicate, 3.0 out of 5 stars
953, 😍, 5.0 out of 5 stars
954,Satisfy,5.0 out of 5 stars
954, Better than expected, 4.0 out of 5 stars
954, Happy with the product !, 5.0 out of 5 stars
954, PRODUCT AS EXPECTED AND COMFORTABLE, 5.0 out of 5 stars
954, Bourge shoes, 5.0 out of 5 stars
954, Very comfortable, 5.0 out of 5 stars
954, Good for walking, 5.0 out of 5 stars
954, Waste money, 1.0 out of 5 stars
954, Try improving, 4.0 out of 5 stars
954, Nice, 2.0 out of 5 stars
955,Always order a larger size than the one you need.,3.0 out of 5 stars
955, Nice Fit, 5.0 out of 5 stars
955, Order one size small, 4.0 out of 5 stars
956,Great shoes Light weight and cushion is great,5.0 out of 5 stars
956, Colour look very good... Excellent shoes happy to buy this....!, 5.0 out of 5 stars
956, Good product but size issue, 3.0 out of 5 stars
956, Good, 4.0 out of 5 stars
956, Would buy in future, 5.0 out of 5 stars
956, Good shoes, 5.0 out of 5 stars
956, Best womens shoes, 5.0 out of 5 stars
957,Best purchase in this price range,5.0 out of 5 stars
957, JUST OKAY., 4.0 out of 5 stars
957, Awesome, 4.0 out of 5 stars
957, I love shopping on amazon, 5.0 out of 5 stars
957, Must buy, 5.0 out of 5 stars
957, Very good product, 5.0 out of 5 stars
957, Nice pair in budget, 4.0 out of 5 stars
957, Good product........😇, 5.0 out of 5 stars
957, best shoping thanks seller, 5.0 out of 5 stars
957, Improper fitting, 1.0 out of 5 stars
958,Best product,5.0 out of 5 stars
959,Awesome shoes,5.0 out of 5 stars
960,Worth Buy,5.0 out of 5 stars
960, Love Bata Always, 5.0 out of 5 stars
960, Perfect Fitting👍, 5.0 out of 5 stars
960, Nice, 4.0 out of 5 stars
960, Giod, 4.0 out of 5 stars
960, Size 3. The size chart is completely wrong, 3.0 out of 5 stars
960, Must buy, 5.0 out of 5 stars
960, Good quality and value for money, 5.0 out of 5 stars
960, Nice, 4.0 out of 5 stars
960, Fitting is sooo nicecomfortablelooking beutifull....😍😍😍, 5.0 out of 5 stars
961,Perfect piece,5.0 out of 5 stars
961, Quality, 5.0 out of 5 stars
961, Very nice, 5.0 out of 5 stars
